"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"13","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Syd","I’ve switched between many different brands of acoustic guitar strings. These are the ones I’m going to stick with now on my Gibson J45 Standard. They sound and feel great.","Verified Purchase","Reviewed in Australia on 1 December 2022","1.0 out of 5 stars"
"14","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Pulz96","People have their likes and dislikes but I never look past these having got used to them over the years. I set up with these initially and know that year after year this company is always there, producing the exact same strength and sound. 10pk is very cost-effective.","Verified Purchase","Reviewed in Australia on 8 May 2023","4.0 out of 5 stars"
"15","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Luke Maloney","Better tone then Elixir","Verified Purchase","Reviewed in Australia on 17 September 2022","5.0 out of 5 stars"
"16","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Hyde2020","The E1 string ruptured during installation","Verified Purchase","Reviewed in Australia on 20 August 2021","5.0 out of 5 stars"
"17","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","on a roll","Good quality","Verified Purchase","Reviewed in Australia on 30 August 2022","5.0 out of 5 stars"
"18","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","Everything was great","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"19","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Jannie smit","i prefer the feel and tone of elixirs but gave these a go for the price and history. will keep a spare set though","Verified Purchase","Reviewed in Australia on 25 August 2022","1.0 out of 5 stars"
"20","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Grant McLachlan","A Very good experience!","Verified Purchase","Reviewed in Australia on 30 June 2022","5.0 out of 5 stars"
"21","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","KJH","Requested as a gift, very happy.  Comfort fit","Verified Purchase","Reviewed in the United Kingdom on 14 March 2022","4.6 out of 5 stars"
"22","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Michael Roche","Great work top","Verified Purchase","Reviewed in the United Kingdom on 30 December 2020","5.0 out of 5 stars"
"23","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","HUGO","Buen producto.","Verified Purchase","Reviewed in Mexico on 8 April 2022","5.0 out of 5 stars"
"24","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Jamie McWhirter","I love these shirts so much, typical t-shirts are uncomfortable for a guy with a few extra pounds. These are roomy in all the right places and don't make you look like a complete slob.  Really solid material and comfortable for work and just running around. They have a perfect length too so you don't walk the line of looking like you're wearing a shirt dress, or so short your gut hangs out every time you reach up.","Verified Purchase","Reviewed in Canada on 19 August 2023","5.0 out of 5 stars"
"25","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Uka","Es para regalar. El color es precioso y el material de buenísima calidad.","Verified Purchase","Reviewed in Spain on 25 February 2024","5.0 out of 5 stars"
"26","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Rich Fisher","The quality and the design are actually very good. But the sizing is just ridiculous! Ordered a small. More like an XXL!","Verified Purchase","Reviewed in the United Kingdom on 30 June 2019","5.0 out of 5 stars"
"27","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Cliente Amazon","Son camisetas de máxima calidad con un gramaje espectacular.Si te gustan las camisetas de tela gorda y grandes....Las recomiendo!!!!!","Verified Purchase","Reviewed in Spain on 25 August 2022","3.0 out of 5 stars"
"28","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Simon Schmid","Leider ist die Produktangabe falsch. Das T-Shirt besteht zu 40% aus Polyester, nicht ausschließlich aus Baumwolle.","Verified Purchase","Reviewed in Germany on 26 June 2023","5.0 out of 5 stars"
"29","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","Benton","As always, good quality and consistent fit.","Verified Purchase","Reviewed in the United States on 9 January 2024","1.0 out of 5 stars"
"30","T-shirt","Carhartt Men's 'K87' Workwear Pocket Short-Sleeve T-Shirt","seb02","T-shirt au top.Top qualitéTop colorisTop finitionBref du Carhartt, ceux qui connaissent comprendront, les autres découvriront.Juste attention à la taille. Cette pièce taille vraiment grande. Pris du S pour un M habituellement.","Verified Purchase","Reviewed in France on 19 December 2023","5.0 out of 5 stars"
"31","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","NekoChiba","","Verified Purchase","Reviewed in Australia on 28 February 2024","4.7 out of 5 stars"
"32","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","Quick and prompt delivery and i got exactly what i ordered, great strings","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"33","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Rebecca","Using this type of strings for a long time","Verified Purchase","Reviewed in Australia on 14 August 2021","1.0 out of 5 stars"
"34","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Rebecca","The strings are individually shrink wrapped and of good quality. They sound great on my 12 string EKO Ranger.","Verified Purchase","Reviewed in Australia on 10 November 2020","5.0 out of 5 stars"
"35","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Glenn Rocker","Great sounding strings which last.","Verified Purchase","Reviewed in Australia on 8 February 2019","5.0 out of 5 stars"
"36","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Amazon Customer","Classic, no disappointment","Verified Purchase","Reviewed in Australia on 6 February 2020","5.0 out of 5 stars"
"37","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","MV2012","What I expected for price and arrived on time.","Verified Purchase","Reviewed in Australia on 15 August 2020","4.0 out of 5 stars"
"38","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Peter Duffy","quality product, rapid delivery","Verified Purchase","Reviewed in Australia on 15 August 2020","5.0 out of 5 stars"
"39","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","hamza","Kept up to date on progress","Verified Purchase","Reviewed in Australia on 19 June 2019","5.0 out of 5 stars"
"40","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Kindle Customer","As described, amazing strings and quality and good value too. Would definitely buy them again.","Verified Purchase","Reviewed in Australia on 3 July 2019","5.0 out of 5 stars"
"41","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","NekoChiba","Good quality strings for a decent price. Easy to use.","Verified Purchase","Reviewed in Australia on 28 February 2024","4.7 out of 5 stars"
"42","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Daniel Gh","Fit them to a FG800 mellows the sound a little, just what I wanted","Verified Purchase","Reviewed in Australia on 22 December 2023","5.0 out of 5 stars"
"43","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Camelian007","Good","Verified Purchase","Reviewed in Australia on 24 February 2021","1.0 out of 5 stars"
"44","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Kindle Customer","Been buying them for years, reliable and sounds great","Verified Purchase","Reviewed in Australia on 31 March 2023","5.0 out of 5 stars"
"45","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","J Hahn","The media could not be loaded.
                
            
                
            
            
        
    
    
Good quality","Verified Purchase","Reviewed in Australia on 31 December 2022","5.0 out of 5 stars"
"46","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Archie","家にいて買える","Verified Purchase","Reviewed in the United Kingdom on 25 February 2024","5.0 out of 5 stars"
"47","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Tribina Marak","I have been using Daddario phosphor bronze for last 3 years. Excellent sound quality in budget range.. If you play regularly, they will easily last upto 5 months, until they get rusted. Tuning stability is good, but initially they might get detuned due to phosphor coating slippage.To check for ordinal daddario, always remember that there will a matt rubber type coating on the packet surface and inside packet, there will be a unique code which you can verify on official daddario site","Verified Purchase","Reviewed in India on 25 March 2023","5.0 out of 5 stars"
"48","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","オイルランタン好き","Verkar helt ok","Verified Purchase","Reviewed in Japan on 3 January 2024","5.0 out of 5 stars"
"49","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Amit Sharma","ただのブロンズ弦の方が安いですが、指弾きならばフォスファーの柔らかな出音がピッタリのような気がします。自分は好きです。安いしどこにでもありますし。","Verified Purchase","Reviewed in India on 16 March 2023","5.0 out of 5 stars"
"50","String","D'Addario EJ16 Phosphor Bronze Acoustic Guitar Strings, Light, 12-53","Amazon Customer","D'Addario ダダリオ アコースティックギター弦 フォスファーブロンズMedium .013-.056 EJ17-3D 3set入りパック 【国内正規品】販売: Amazon Japan G.K.　　￥ 2,136いい音で気に入ってます。。。","Verified Purchase","Reviewed in Sweden on 1 June 2023","5.0 out of 5 stars"
