"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"25","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jasper","This is my regular dove soap, it’s great quality, and cheaper through Amazon at the time I bought it ($7.49 each on amazon, and $11.50 each at woollies). Would buy again!","Verified Purchase","Reviewed in Australia on 13 October 2023","5.0 out of 5 stars"
"26","Moisturizer","Dove Triple Moisturising Body Wash 1 L","David B","Love the Dove body wash range, I didn’t have time to go to the shops so ordered online love Amazon the deliver service is second to none","Verified Purchase","Reviewed in Australia on 21 October 2023","5.0 out of 5 stars"
"27","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jessica Seleya","This is such a beautiful smelling body wash that lingers long after shower and leaves your skin soft","Verified Purchase","Reviewed in Australia on 13 October 2023","5.0 out of 5 stars"
"28","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Amazon Customer","Good product, but once I looked around more, I found it much cheaper at Aldi","Verified Purchase","Reviewed in Australia on 13 October 2023","5.0 out of 5 stars"
"29","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kirstin","I love dove body washIt smells great and leaves the body soft","Verified Purchase","Reviewed in Australia on 25 October 2023","5.0 out of 5 stars"
"30","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Good quality body wash. Cheaper than buying from the major supermarkets.","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"31","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Ryan w","Body wash","Verified Purchase","Reviewed in Australia on 15 October 2023","4.7 out of 5 stars"
"32","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Best body wash out there but so expensive if you don't buy it on Amazon","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"33","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Halina Harding","Much cheaper to buy here than anywhere else","Verified Purchase","Reviewed in Australia on 5 November 2023","3.0 out of 5 stars"
"34","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jane","https://amzn.to/3QzH7Fc Dove Body Wash Triple Moisturising Soap Refill Pack 1.5 LTR Pouch has 70% less plastic compared to Dove Body Wash 1L grams per litre. It has a gentle formula that protects your microbiome (your skin’s protective layer) and provides lasting care for your skin.I love the way it leaves my skin feeling and the pleasant aroma.","Verified Purchase","Reviewed in Australia on 12 October 2023","5.0 out of 5 stars"
"35","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Michelle - Melbourne Australia","Always the best price on Amazon for a family staple.","Verified Purchase","Reviewed in Australia on 19 October 2023","5.0 out of 5 stars"
"36","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Truff","Excellent Dove Body Wash for sensitive skin. My boys have very sensitive skin, we’ve tried many brands out there and they seem to give this one a good ⭐️⭐️⭐️⭐️⭐️ ! Body feel moisturised and smooth after each wash.","Verified Purchase","Reviewed in Australia on 10 August 2023","5.0 out of 5 stars"
"37","Moisturizer","Dove Triple Moisturising Body Wash 1 L","memnemon","Useful","Verified Purchase","Reviewed in Australia on 14 October 2023","5.0 out of 5 stars"
"38","Moisturizer","Dove Triple Moisturising Body Wash 1 L","cecilia","Very convenient choice. Makes life easy","Verified Purchase","Reviewed in Australia on 27 August 2023","5.0 out of 5 stars"
"39","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kundan Bhattarai","I love this body wash! It smells amazing and leaves my skin feeling soft and hydrated. It lathers well and rinses off easily, without leaving any residue. The bottle is huge and lasts for a long time, so it’s great value for money. I would definitely recommend this product to anyone looking for a moisturising and gentle body wash.👍","Verified Purchase","Reviewed in Australia on 27 August 2023","5.0 out of 5 stars"
"40","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Gajendranath","Good","Verified Purchase","Reviewed in Australia on 10 October 2023","4.0 out of 5 stars"
"41","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Ryan w","Smells and feels great","Verified Purchase","Reviewed in Australia on 15 October 2023","4.7 out of 5 stars"
"42","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","I love it ❤️","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"43","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jenny","Good product and reasonable price!","Verified Purchase","Reviewed in Australia on 9 October 2023","3.0 out of 5 stars"
"44","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Babygirl  wantee","I love this product and was excited to see such a great deal! Very poorly packaged though. All 3 bottles had leaked everywhere. Whilst washing the product off I found all of the bottles lids had been unscrewed. Not surprised now seeing similar reviews. Very disappointing!","Verified Purchase","Reviewed in Australia on 11 October 2023","5.0 out of 5 stars"
"45","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Priya A.","So much cheaper compared to big named supermarkets in Sydney!! Have bought Dove products since I could remember and have never been disappointed.","Verified Purchase","Reviewed in Australia on 6 October 2023","5.0 out of 5 stars"
"46","Moisturizer","Dove Triple Moisturising Body Wash 1 L","We’ll see","Smells sooooo good!","Verified Purchase","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars"
"47","Moisturizer","Dove Triple Moisturising Body Wash 1 L","We’ll see","The texture is smooth and creamy and the scent is pleasant.  I've just switched to Dove from a more expensive product, and I'll be sticking with Dove.","Verified Purchase","Reviewed in Australia on 4 September 2023","3.0 out of 5 stars"
"48","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Lucy","I think it's the real product but the scent isn't really there. In saying that, looks like Dove and it's soap. Able to dispense when needed so I don't think I know how to review much more. Would have been nicer if the smell was stronger but all good","Verified Purchase","Reviewed in Australia on 4 October 2023","3.0 out of 5 stars"
"49","Moisturizer","Dove Triple Moisturising Body Wash 1 L","auntykath2003","very good","Verified Purchase","Reviewed in Australia on 14 July 2023","5.0 out of 5 stars"
"50","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jennifer H","Happy as always with Dove.","Verified Purchase","Reviewed in Australia on 25 February 2023","5.0 out of 5 stars"
