"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"20","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Michele Fitzgerald","","Verified Purchase","Reviewed in Australia on 6 July 2023","5.0 out of 5 stars"
"21","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Ken L","I use these for my own leftovers taken to work for lunches. Microwave and dishwasher safe. All good.","Verified Purchase","Reviewed in Australia on 14 January 2024","4.7 out of 5 stars"
"22","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","BT","Bought more of these to replace cracked lids on those we have.  Good product, just sometimes lids crack.  And so when delivered with cracked lid, not great :-)","Verified Purchase","Reviewed in Australia on 11 November 2023","5.0 out of 5 stars"
"23","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","BC","Glad I didn't pay full price as the containers don't seem to create a seal when the lid is on. Luckily I followed my instinct and placed the container in a bag before taking it to work. Normally I love the brand.","Verified Purchase","Reviewed in Australia on 28 March 2023","3.0 out of 5 stars"
"24","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","David","These are great quality and bright colours. Just disappointing it turned up with broken lids.","Verified Purchase","Reviewed in Australia on 11 November 2023","5.0 out of 5 stars"
"25","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Mandy P","The container is excellent quality. The steam release on the top of the container is perfect for microwaving.I strongly recommend this product.","Verified Purchase","Reviewed in Australia on 20 October 2023","2.0 out of 5 stars"
"26","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","MJ","Love these.  Good size. Good seal. Good quality","Verified Purchase","Reviewed in Australia on 3 August 2023","2.0 out of 5 stars"
"27","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","barry morris","Fast delivery and exactly as described","Verified Purchase","Reviewed in Australia on 8 January 2023","3.0 out of 5 stars"
"28","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Loni LDC","ALL GOOD IF A BIT SMALL.....","Verified Purchase","Reviewed in Australia on 16 February 2023","5.0 out of 5 stars"
"29","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","MN","Store well in freezer .. cooks great in microwave","Verified Purchase","Reviewed in Australia on 26 February 2023","5.0 out of 5 stars"
"30","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Richard Bury","These are the perfect size to reheat or cook a single serve dinner. Wash in top of dishwasher, very practical, AND colourful.","Verified Purchase","Reviewed in Australia on 13 September 2022","5.0 out of 5 stars"
"31","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Ken L","I have been using them but they are not easy to wash. The oil in food sticks and very hard to come off. Glass is much better. These are good for fruits or nuts though","Verified Purchase","Reviewed in Australia on 14 January 2024","4.7 out of 5 stars"
"32","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","BT","Happy with these / I usually buy from Woolwrths, but happier with that price .","Verified Purchase","Reviewed in Australia on 11 November 2023","5.0 out of 5 stars"
"33","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Zahid","These containers are wonderful they have great sealing and fantastic colours","Verified Purchase","Reviewed in Australia on 22 May 2023","3.0 out of 5 stars"
"34","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","randda","Great price and fast delivery but lids turned up smashed","Verified Purchase","Reviewed in Australia on 25 March 2022","2.0 out of 5 stars"
"35","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Corina","I bought 6 Microwavable Container, Oblong, 900ml.THEY LEAK!!!!How can you sell things lite this that just don't work???What is the point of packing your lunch in these if it ends up destroying everything in your laptop bag?I want a refund and I want you to warn people that these LEAK!!!They don't leak from the microwave breather hole - that would be forgivable... they leak arount the kid - around the edge... they just are useless!","Verified Purchase","Reviewed in Australia on 19 May 2022","5.0 out of 5 stars"
"36","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Delivery was quick but product came with smashed lids","I purchased these before in a supermarket, and was really happy to see them listed on Amazon for a cheaper price. I really like these containers for using in the microwave and for storing things in the fridge or freezer. The colours are cute, the lids are interchangeable and have a cool steam thing, and they're the perfect size for a single portion for lunch at work.","Verified Purchase","Reviewed in Australia on 16 June 2023","5.0 out of 5 stars"
"37","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Delivery was quick but product came with smashed lids","Bought a few of these to replace disposable containers and they are great they also have colour coded lids. They are especially great for arthritic hands as even with a poor grip the lids come off / on easily. Nice size, good quality, easy to use, great for arthritic hands.","Verified Purchase","Reviewed in Australia on 25 October 2023","2.0 out of 5 stars"
"38","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","James Adams","Fantastic Australian made containers","Verified Purchase","Reviewed in Australia on 16 January 2023","2.0 out of 5 stars"
"39","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Sophia","Food storage","Verified Purchase","Reviewed in Australia on 22 May 2022","1.0 out of 5 stars"
"40","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Sonlyme","good material",NA,"Reviewed in Australia on 3 December 2022","5.0 out of 5 stars"
"41","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Ken L","Ok","Verified Purchase","Reviewed in Australia on 14 January 2024","4.7 out of 5 stars"
"42","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","BT","I like the size and colour and works perfect","Verified Purchase","Reviewed in Australia on 11 November 2023","5.0 out of 5 stars"
"43","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","kleanthis petridis","Good size good lid lockingeasy to clean","Verified Purchase","Reviewed in the United Kingdom on 25 February 2024","3.0 out of 5 stars"
"44","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","Richard hill",NA,NA,"Reviewed in the United Kingdom on 1 January 2024","5.0 out of 5 stars"
"45","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted","brian wilson",NA,NA,"Reviewed in the United Kingdom on 27 February 2024","5.0 out of 5 stars"
"46","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted",NA,NA,NA,NA,"4.0 out of 5 stars"
"47","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted",NA,NA,NA,NA,NA
"48","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted",NA,NA,NA,NA,NA
"49","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted",NA,NA,NA,NA,NA
"50","Container","Decor Microsafe Decor Oblong Jewel Container, Pack of 3 Pieces, 900ml Capacity, Assorted",NA,NA,NA,NA,NA
